instance,treewidth,sharpsat,sharpsat_tw,ganak,ganak_tw,c2d,c2d_tw,minic2d,minic2d_tw,d4,dpmc_htb,dpmc_lg,sharpsat_cen
BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-10.cnf,29,2341.28,1432.26,5864.299999999999,1576.3300000000002,MO,RTE,TO,TO,3311.3500000000004,0.06,899.79,1598.34
BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-20.cnf,23,73.84,938.37,119.34,917.42,94.3,937.78,874.28,931.47,150.2,0.06,899.62,48.400000000000006
BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-30.cnf,18,1.25,900.13,4.25,900.21,19.85,901.95,18.96,902.12,4.720000000000001,0.06,899.64,1.56
BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf,17,1.21,900.39,3.96,899.93,11.2,900.88,18.14,900.61,7.29,0.08,899.6899999999999,1.4500000000000002
BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-50.cnf,12,0.08,899.64,2.43,899.41,2.27,899.63,2.35,899.6899999999999,0.44999999999999996,0.06,899.6899999999999,0.6900000000000001
BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-60.cnf,7,0.03,899.5699999999999,2.3000000000000003,899.54,3.2399999999999998,899.53,1.57,899.61,0.03,0.06,899.6800000000001,0.66
BayesianNetwork/DQMR/qmr-100/or-100-20-8.cnf,43,TO,TO,RTE,TO,RTE,RTE,TO,MO,RTE,0.05,900.1,TO
BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-10.cnf,33,5806.53,3659.83,RTE,4311.2699999999995,MO,MO,TO,MO,TO,0.05,899.58,TO
BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-20.cnf,22,18.75,906.12,34.019999999999996,908.2,93.85,925.23,140.13,929.25,113.28999999999999,0.07,899.76,33.519999999999996
BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-30.cnf,21,6.59,901.1800000000001,14.67,904.1899999999999,50.45,907.33,18.669999999999998,908.12,15.25,0.08,900.11,10.1
BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-40.cnf,17,0.59,899.8100000000001,3.1300000000000003,899.74,3.65,900.47,7.37,900.24,2.84,0.08,899.63,1.1300000000000001
BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-50.cnf,10,0.03,899.62,2.29,899.95,1.44,899.82,1.69,899.68,0.14,0.06,899.66,0.74
BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-60.cnf,9,0.02,899.62,2.33,899.37,1.46,899.77,1.74,899.7,0.05,0.06,899.75,0.64
BayesianNetwork/DQMR/qmr-100/or-100-20-9.cnf,41,TO,TO,RTE,TO,RTE,RTE,TO,MO,TO,0.05,899.79,TO
BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-10.cnf,29,2838.8700000000003,1125.8200000000002,6428.0199999999995,1192.33,MO,MO,TO,MO,3692.06,0.05,899.63,1780.02
BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-20.cnf,22,61.79,906.63,80.0,908.47,94.9,918.9,103.08999999999999,914.3,139.59,0.06,899.5600000000001,23.61
BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-30.cnf,16,1.34,900.14,3.7700000000000005,900.3299999999999,4.25,901.15,5.4799999999999995,900.74,5.31,0.1,899.66,1.1600000000000001
BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-40.cnf,7,0.02,852.24,2.31,852.13,1.45,899.85,1.74,899.74,0.04,0.07,899.6999999999999,0.47000000000000003
BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-50.cnf,4,0.01,755.47,2.33,755.39,1.66,900.42,1.74,899.5300000000001,0.02,0.05,899.61,0.66
BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-60.cnf,3,0.02,739.49,2.32,739.4300000000001,1.5899999999999999,899.7099999999999,1.56,899.6999999999999,0.03,0.06,899.69,0.65
BayesianNetwork/DQMR/qmr-100/or-100-5-10.cnf,40,TO,TO,RTE,TO,MO,MO,TO,MO,TO,0.05,899.8100000000001,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-10.cnf,22,129.48,909.47,267.09999999999997,912.4200000000001,195.52,940.49,2550.11,960.74,255.5,0.05,899.64,56.2
BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-20.cnf,11,0.18,885.58,2.4499999999999997,885.6099999999999,1.86,900.01,1.96,900.38,0.92,0.05,899.65,0.79
BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-30.cnf,5,0.01,816.87,2.39,816.79,1.5599999999999998,899.8499999999999,1.5899999999999999,899.72,0.04,0.05,899.65,0.67
BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-40.cnf,3,0.01,755.49,2.31,755.37,1.5499999999999998,899.85,1.6099999999999999,899.6800000000001,0.02,0.05,899.78,0.62
BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-50.cnf,3,0.02,704.82,2.31,704.8399999999999,1.5,899.7,1.5,899.4300000000001,0.02,0.05,899.72,0.68
BayesianNetwork/DQMR/qmr-100/or-100-5-10-UC-60.cnf,3,0.01,615.1600000000001,2.22,615.0899999999999,1.73,899.21,1.73,899.49,0.02,0.05,900.1,0.6699999999999999
BayesianNetwork/DQMR/qmr-100/or-100-5-1.cnf,44,TO,TO,RTE,TO,MO,RTE,TO,MO,TO,0.05,899.64,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-10.cnf,21,11.5,903.95,17.740000000000002,904.85,442.78999999999996,923.06,118.29,918.1800000000001,76.65,0.05,899.66,8.63
BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-20.cnf,12,0.07,865.65,2.39,865.6899999999999,2.13,899.85,2.48,899.48,0.86,0.05,899.73,0.71
BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-30.cnf,6,0.01,845.8,2.41,845.81,1.5399999999999998,899.8,1.44,899.58,0.03,0.04,899.77,0.65
BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-40.cnf,4,0.01,755.52,2.28,755.49,1.3399999999999999,899.83,1.71,899.5699999999999,0.03,0.06,899.6,0.65
BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-50.cnf,3,0.02,719.45,2.3600000000000003,719.29,1.3399999999999999,899.4399999999999,1.56,899.11,0.03,0.05,899.63,0.6000000000000001
BayesianNetwork/DQMR/qmr-100/or-100-5-1-UC-60.cnf,3,0.02,641.97,2.3200000000000003,642.0100000000001,1.5,899.4399999999999,1.44,899.33,0.02,0.05,900.11,0.64
BayesianNetwork/DQMR/qmr-100/or-100-5-2.cnf,41,TO,TO,RTE,TO,MO,MO,TO,MO,TO,0.05,899.7900000000001,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-10.cnf,25,347.93,962.1500000000001,777.51,979.4200000000001,428.61,1218.84,296.75,1754.74,833.4,0.05,899.62,375.61
BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-20.cnf,15,0.85,887.01,3.6799999999999997,887.11,2.4299999999999997,900.87,5.09,900.29,9.04,0.05,899.8,1.44
BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-30.cnf,11,0.07,884.38,2.43,884.3000000000001,1.6199999999999999,899.99,1.44,899.4699999999999,0.48,0.05,899.48,0.76
BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-40.cnf,6,0.02,855.73,2.3200000000000003,855.58,1.28,899.8000000000001,1.42,899.5799999999999,0.05,0.06,899.77,0.95
BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-50.cnf,6,0.01,840.64,2.31,840.96,1.4,899.8299999999999,1.3599999999999999,899.72,0.03,0.05,899.63,0.8999999999999999
BayesianNetwork/DQMR/qmr-100/or-100-5-2-UC-60.cnf,4,0.02,853.1899999999999,2.3400000000000003,853.0,1.38,900.08,1.57,899.28,0.03,0.05,899.6,0.47
BayesianNetwork/DQMR/qmr-100/or-100-5-3.cnf,37,TO,TO,RTE,TO,MO,MO,TO,MO,TO,0.05,899.67,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-10.cnf,14,0.61,899.72,3.05,899.94,5.96,899.8199999999999,7.510000000000001,899.67,18.0,0.06,899.7600000000001,1.21
BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-20.cnf,7,0.02,882.37,2.33,882.24,1.3199999999999998,899.87,1.68,899.63,0.08,0.04,899.7,0.73
BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-30.cnf,7,0.03,880.75,2.31,880.6999999999999,1.2999999999999998,899.66,1.45,899.55,0.05,0.05,899.79,0.71
BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-40.cnf,5,0.02,856.29,2.28,856.16,1.2,900.35,1.3699999999999999,899.5400000000001,0.04,0.05,899.72,0.58
BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-50.cnf,5,0.01,820.2099999999999,2.3,820.0300000000001,1.69,899.62,1.66,899.4499999999999,0.03,0.05,899.74,0.62
BayesianNetwork/DQMR/qmr-100/or-100-5-3-UC-60.cnf,4,0.02,549.52,2.3000000000000003,549.58,1.6099999999999999,899.86,1.41,899.91,0.02,0.05,899.65,0.54
BayesianNetwork/DQMR/qmr-100/or-100-5-4.cnf,43,TO,TO,RTE,TO,MO,MO,TO,MO,RTE,0.05,899.76,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-10.cnf,27,555.5600000000001,960.43,959.71,978.7,MO,1165.31,1233.78,RTE,2658.5,0.06,899.64,438.05
BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-20.cnf,25,74.68,906.44,118.65,912.13,147.95,969.27,799.96,1034.47,352.88,0.08,899.63,73.08999999999999
BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-30.cnf,10,0.04,882.02,2.37,881.97,2.71,899.75,1.77,899.72,0.23,0.08,899.78,0.74
BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-40.cnf,6,0.03,876.09,2.27,875.99,1.2600000000000002,899.81,1.63,899.65,0.05,0.07,899.76,0.66
BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-50.cnf,3,0.02,767.6800000000001,2.3000000000000003,767.65,1.49,899.66,1.6199999999999999,899.4399999999999,0.03,0.05,899.75,0.62
BayesianNetwork/DQMR/qmr-100/or-100-5-4-UC-60.cnf,3,0.01,841.22,2.3600000000000003,841.16,1.74,899.5999999999999,1.51,899.22,0.03,0.05,899.5699999999999,0.62
BayesianNetwork/DQMR/qmr-100/or-100-5-5.cnf,40,TO,TO,RTE,TO,RTE,RTE,TO,TO,RTE,0.04,899.74,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-10.cnf,32,5693.2,2586.89,RTE,3002.09,MO,RTE,TO,MO,TO,0.05,899.71,5060.85
BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-20.cnf,15,2.8899999999999997,899.8900000000001,6.48,900.15,18.490000000000002,900.76,88.55,899.93,6.4399999999999995,0.05,899.77,2.12
BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-30.cnf,9,0.03,899.6999999999999,2.3400000000000003,899.55,1.67,899.73,1.5999999999999999,899.72,0.16,0.06,899.64,0.73
BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-40.cnf,5,0.02,877.6,2.27,877.64,1.7,899.5100000000001,1.49,899.65,0.03,0.06,899.79,0.51
BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-50.cnf,4,0.02,843.2,2.37,843.19,1.52,899.5799999999999,1.66,899.51,0.03,0.05,899.8,0.55
BayesianNetwork/DQMR/qmr-100/or-100-5-5-UC-60.cnf,4,0.01,868.99,2.23,868.88,1.43,899.5500000000001,1.3699999999999999,899.62,0.03,0.07,899.66,0.44
BayesianNetwork/DQMR/qmr-100/or-100-5-6.cnf,40,TO,TO,RTE,TO,MO,MO,TO,MO,TO,0.05,899.62,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-10.cnf,19,7.29,901.04,16.52,901.2700000000001,186.06,903.63,177.54000000000002,901.9499999999999,80.92,0.06,899.75,6.03
BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-20.cnf,9,0.03,899.62,2.1599999999999997,899.5600000000001,1.38,899.6999999999999,1.85,899.76,0.24,0.05,899.64,0.75
BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-30.cnf,5,0.02,899.44,2.27,899.5300000000001,1.43,899.84,1.68,899.55,0.04,0.05,899.62,0.68
BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-40.cnf,5,0.02,899.48,2.3000000000000003,899.49,1.47,899.6500000000001,1.51,899.46,0.03,0.06,899.66,0.6699999999999999
BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-50.cnf,5,0.02,899.1700000000001,2.2600000000000002,899.04,1.38,899.29,1.44,899.0,0.02,0.06,900.11,0.8699999999999999
BayesianNetwork/DQMR/qmr-100/or-100-5-6-UC-60.cnf,5,0.02,834.91,2.2800000000000002,835.11,1.51,899.61,1.3499999999999999,899.4200000000001,0.03,0.05,899.7900000000001,0.53
BayesianNetwork/DQMR/qmr-100/or-100-5-7.cnf,42,TO,TO,RTE,TO,MO,MO,TO,MO,RTE,0.04,899.66,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-10.cnf,22,105.86,913.9799999999999,152.34,917.89,RTE,979.6700000000001,300.26,923.98,233.27,0.05,899.7,129.69
BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-20.cnf,17,2.97,900.38,6.55,900.69,28.46,901.76,52.45,901.12,11.139999999999999,0.05,899.72,2.7399999999999998
BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-30.cnf,9,0.04,882.0999999999999,2.34,882.12,1.85,899.7900000000001,2.25,899.68,0.14,0.07,899.7,0.52
BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-40.cnf,4,0.02,850.17,2.24,849.9200000000001,1.5799999999999998,899.6800000000001,1.67,899.27,0.03,0.05,899.58,0.64
BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-50.cnf,4,0.02,804.77,2.67,804.65,3.33,899.84,1.64,899.46,0.02,0.06,899.72,0.64
BayesianNetwork/DQMR/qmr-100/or-100-5-7-UC-60.cnf,3,0.02,699.4,2.2800000000000002,699.08,1.3099999999999998,899.6099999999999,1.5699999999999998,899.3199999999999,0.02,0.05,899.75,0.56
BayesianNetwork/DQMR/qmr-100/or-100-5-8.cnf,41,TO,TO,RTE,TO,MO,MO,TO,MO,TO,0.05,899.71,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-10.cnf,29,687.7299999999999,1084.35,1343.0,1132.38,MO,RTE,TO,MO,TO,0.04,899.64,594.78
BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-20.cnf,14,0.32,899.73,2.79,899.9,3.21,900.3900000000001,4.75,900.12,2.64,0.04,899.6800000000001,1.04
BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-30.cnf,7,0.02,899.57,2.29,899.62,1.5999999999999999,899.79,1.52,899.48,0.18,0.05,899.64,0.66
BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-40.cnf,4,0.02,870.47,2.31,870.47,1.48,899.73,1.54,899.6,0.02,0.05,899.7099999999999,0.47
BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-50.cnf,4,0.01,730.58,2.33,730.72,1.44,899.6800000000001,1.54,899.45,0.03,0.05,899.63,0.68
BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-60.cnf,3,0.01,709.62,2.2800000000000002,709.8100000000001,1.5899999999999999,899.52,1.54,899.3299999999999,0.03,0.06,899.62,0.63
BayesianNetwork/DQMR/qmr-100/or-100-5-9.cnf,44,TO,TO,RTE,TO,MO,RTE,TO,TO,RTE,0.05,899.64,TO
BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-10.cnf,23,101.75,913.76,157.45999999999998,917.38,211.83,931.89,316.54999999999995,928.23,138.68,0.06,899.63,52.81
BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-20.cnf,14,0.91,871.88,3.49,871.86,3.16,900.6,2.57,899.82,2.46,0.04,899.68,0.9500000000000001
BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-30.cnf,5,0.02,879.5899999999999,2.27,879.61,1.4,899.71,1.68,899.66,0.04,0.05,899.63,0.73
BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-40.cnf,4,0.02,864.88,2.3,864.84,1.28,899.6899999999999,1.57,899.61,0.03,0.04,899.74,0.65
BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-50.cnf,4,0.02,856.41,2.3000000000000003,856.52,1.44,899.6500000000001,1.44,899.4000000000001,0.03,0.06,900.12,0.67
BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-60.cnf,3,0.02,844.74,2.31,844.71,1.5399999999999998,899.62,1.58,899.39,0.02,0.05,899.68,0.62
BayesianNetwork/DQMR/qmr-50/or-50-10-10.cnf,23,4.8500000000000005,903.13,9.92,904.0300000000001,10.04,910.5600000000001,9.14,907.96,26.18,0.03,899.76,4.720000000000001
BayesianNetwork/DQMR/qmr-50/or-50-10-10-UC-10.cnf,10,0.04,899.7,2.3200000000000003,899.65,1.1400000000000001,899.8000000000001,1.1,899.9000000000001,0.13,0.04,899.5799999999999,0.68
BayesianNetwork/DQMR/qmr-50/or-50-10-10-UC-20.cnf,5,0.02,867.37,2.29,867.26,0.9400000000000001,899.82,0.97,899.52,0.03,0.03,899.6,0.62
BayesianNetwork/DQMR/qmr-50/or-50-10-10-UC-30.cnf,4,0.01,860.99,2.36,860.93,1.0,899.5,1.06,899.3199999999999,0.02,0.03,899.52,0.64
BayesianNetwork/DQMR/qmr-50/or-50-10-10-UC-40.cnf,4,0.01,842.9699999999999,2.33,842.93,0.99,899.41,1.02,899.23,0.02,0.03,899.61,0.67
BayesianNetwork/DQMR/qmr-50/or-50-10-1.cnf,22,2.57,902.3499999999999,6.109999999999999,902.8499999999999,9.43,910.2800000000001,4.02,914.23,7.63,0.03,899.71,3.1
BayesianNetwork/DQMR/qmr-50/or-50-10-1-UC-10.cnf,16,0.29000000000000004,899.8100000000001,2.7,899.5699999999999,1.29,900.05,1.82,899.9100000000001,1.89,0.04,899.5799999999999,0.84
BayesianNetwork/DQMR/qmr-50/or-50-10-1-UC-20.cnf,7,0.02,899.57,2.2600000000000002,899.4699999999999,0.89,899.7199999999999,0.8999999999999999,899.4799999999999,0.04,0.04,899.74,0.41000000000000003
BayesianNetwork/DQMR/qmr-50/or-50-10-1-UC-30.cnf,4,0.02,899.37,2.2800000000000002,899.35,0.9400000000000001,899.49,0.96,899.3599999999999,0.02,0.03,899.6,0.68
BayesianNetwork/DQMR/qmr-50/or-50-10-1-UC-40.cnf,3,0.01,812.8900000000001,2.31,813.44,0.9500000000000001,898.7800000000001,1.05,899.08,0.03,0.03,899.66,0.67
BayesianNetwork/DQMR/qmr-50/or-50-10-2.cnf,20,0.97,900.52,3.6899999999999995,900.76,3.99,901.9,2.8,903.75,24.77,0.03,899.5600000000001,1.74
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-10.cnf,10,0.03,899.6400000000001,2.23,899.51,1.06,899.74,0.98,899.47,0.13,0.03,899.62,0.76
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-20.cnf,6,0.01,899.61,2.31,899.23,1.0,899.6800000000001,0.9299999999999999,899.35,0.03,0.03,899.75,0.49
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-30.cnf,6,0.02,856.58,2.29,856.39,0.9700000000000001,899.63,0.98,899.59,0.03,0.04,899.5500000000001,0.7000000000000001
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-40.cnf,4,0.01,783.25,2.3000000000000003,783.06,0.9,899.43,1.01,899.2,0.02,0.04,899.54,0.65
BayesianNetwork/DQMR/qmr-50/or-50-10-3.cnf,21,3.4499999999999997,900.8499999999999,7.879999999999999,901.1,5.71,906.3,5.81,904.7700000000001,12.39,0.03,899.64,5.62
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-10.cnf,13,0.08,899.73,2.49,899.5200000000001,1.2,899.9300000000001,1.01,899.8399999999999,0.45,0.05,899.5699999999999,0.8300000000000001
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-20.cnf,12,0.06,899.75,2.35,899.64,1.0,899.9300000000001,1.0,899.8399999999999,0.25,0.04,899.6099999999999,1.03
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-30.cnf,7,0.03,899.53,2.35,899.5500000000001,0.89,899.8000000000001,1.02,899.63,0.03,0.04,899.6800000000001,0.65
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-40.cnf,4,0.01,899.28,2.3,899.27,0.91,899.41,0.9299999999999999,899.36,0.03,0.03,899.6700000000001,0.6699999999999999
BayesianNetwork/DQMR/qmr-50/or-50-10-4.cnf,23,4.57,901.99,7.54,902.74,5.17,910.2,8.75,922.06,27.99,0.03,900.0699999999999,4.27
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-10.cnf,14,0.15,899.5899999999999,2.4899999999999998,899.51,1.1500000000000001,899.91,1.25,899.54,2.42,0.03,899.75,0.77
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-20.cnf,11,0.04,899.67,2.35,899.11,0.98,899.7,1.08,899.64,0.12,0.04,899.63,0.68
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-30.cnf,7,0.02,899.56,2.28,899.26,1.02,900.34,0.99,899.76,0.07,0.04,899.73,0.67
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-40.cnf,6,0.02,899.59,2.35,899.56,1.02,899.6,1.0,899.3100000000001,0.04,0.04,899.59,0.62
BayesianNetwork/DQMR/qmr-50/or-50-10-5.cnf,21,3.15,901.0,6.6,901.49,4.74,904.52,4.32,906.4300000000001,15.610000000000001,0.04,899.75,2.5300000000000002
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-10.cnf,15,0.13,899.5899999999999,2.54,899.93,1.1400000000000001,899.96,1.41,899.9599999999999,0.9,0.03,899.6899999999999,0.81
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-20.cnf,14,0.09000000000000001,899.69,2.46,899.64,1.16,900.4300000000001,1.17,899.82,0.52,0.03,899.58,0.79
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-30.cnf,11,0.05,899.6,2.3800000000000003,899.33,1.14,899.85,1.06,899.6899999999999,0.15,0.03,899.61,0.6900000000000001
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-40.cnf,8,0.02,899.53,2.35,899.5400000000001,1.01,899.61,1.03,899.63,0.04,0.03,899.76,0.64
BayesianNetwork/DQMR/qmr-50/or-50-10-6.cnf,22,3.65,901.38,7.789999999999999,901.8000000000001,7.3,907.37,11.649999999999999,904.58,17.23,0.02,899.74,4.79
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-10.cnf,13,0.11,899.67,2.4400000000000004,899.71,1.25,899.76,1.16,899.76,1.5499999999999998,0.04,899.51,0.75
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-20.cnf,10,0.02,899.67,2.35,899.77,1.09,899.88,1.1,899.75,0.12,0.05,899.61,0.65
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-30.cnf,10,0.03,899.6700000000001,2.37,899.6,1.15,899.76,1.12,899.74,0.11000000000000001,0.03,899.74,0.76
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-40.cnf,5,0.03,857.4799999999999,2.31,857.06,0.9700000000000001,899.51,1.01,899.39,0.03,0.03,899.7099999999999,0.64
BayesianNetwork/DQMR/qmr-50/or-50-10-7.cnf,23,3.18,902.18,7.0,902.9,9.85,914.2,25.18,914.41,27.509999999999998,0.03,899.5699999999999,4.630000000000001
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-10.cnf,21,1.4000000000000001,900.51,4.19,900.6800000000001,4.82,902.56,6.98,901.66,6.140000000000001,0.04,899.74,2.31
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-20.cnf,12,0.03,899.64,2.39,899.3900000000001,2.0300000000000002,899.9,0.9299999999999999,899.75,0.21000000000000002,0.04,899.76,0.67
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-30.cnf,5,0.01,899.48,2.31,899.49,0.9400000000000001,899.63,1.04,899.62,0.03,0.03,899.72,0.65
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-40.cnf,4,0.01,813.6800000000001,2.33,814.2199999999999,0.92,899.59,1.0,899.46,0.03,0.03,899.56,0.66
BayesianNetwork/DQMR/qmr-50/or-50-10-8.cnf,23,3.34,902.17,7.09,902.34,8.790000000000001,907.65,9.09,905.97,29.759999999999998,0.03,899.5999999999999,4.319999999999999
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-10.cnf,9,0.03,899.6,2.3200000000000003,899.36,0.97,899.78,1.06,899.5600000000001,0.12000000000000001,0.03,899.71,0.68
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-20.cnf,4,0.02,864.7900000000001,2.3699999999999997,865.32,0.93,899.39,0.9199999999999999,899.39,0.03,0.03,899.61,0.67
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-30.cnf,3,0.02,827.27,2.3,826.96,0.98,899.05,1.06,898.98,0.03,0.03,899.53,0.37
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-40.cnf,3,0.01,824.13,2.3400000000000003,823.7800000000001,0.89,899.03,1.02,899.07,0.03,0.03,899.62,0.74
BayesianNetwork/DQMR/qmr-50/or-50-10-9.cnf,23,3.61,903.63,7.6,911.9399999999999,5.890000000000001,913.5699999999999,6.18,914.39,12.0,0.03,899.36,3.95
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-10.cnf,14,0.37,899.74,2.86,899.62,1.27,900.11,1.26,899.91,1.82,0.04,899.75,0.7
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-20.cnf,11,0.06999999999999999,899.6800000000001,2.42,899.72,1.06,899.91,1.28,899.8000000000001,0.24,0.04,899.59,0.68
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-30.cnf,5,0.02,899.53,2.33,899.33,0.9600000000000001,899.74,1.03,899.54,0.03,0.04,899.57,0.6599999999999999
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-40.cnf,5,0.02,899.4300000000001,2.31,899.08,0.93,899.74,1.05,899.13,0.03,0.03,899.7299999999999,0.66
BayesianNetwork/DQMR/qmr-50/or-50-20-10.cnf,23,5.090000000000001,902.3399999999999,9.61,902.72,6.29,910.38,10.309999999999999,906.1,32.14,0.03,899.61,4.710000000000001
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-10.cnf,15,0.22,899.7,2.64,899.25,1.12,900.02,1.6199999999999999,899.81,0.7,0.04,899.62,0.8200000000000001
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-20.cnf,14,0.06999999999999999,899.66,2.39,899.59,1.1300000000000001,899.91,1.23,899.72,0.33,0.04,899.57,0.7100000000000001
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-30.cnf,11,0.03,899.56,2.35,899.44,0.98,899.8000000000001,1.05,899.92,0.11000000000000001,0.04,899.59,0.51
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-40.cnf,9,0.02,899.5500000000001,2.31,899.5,0.9600000000000001,899.5799999999999,0.9199999999999999,899.71,0.03,0.05,899.7299999999999,0.54
BayesianNetwork/DQMR/qmr-50/or-50-20-1.cnf,23,4.69,901.77,9.85,902.16,13.66,905.99,18.65,909.51,13.04,0.03,900.0799999999999,5.59
