instance,sharpsat_tw_5,sharpsat_tw_60,sharpsat_tw_900,sharpsat_tw_1800
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-10.cnf,5.03,60.019999999999996,899.6400000000001,1799.28
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-20.cnf,5.0200000000000005,60.01,899.61,1799.04
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-30.cnf,4.79,57.14,856.58,1713.0
BayesianNetwork/DQMR/qmr-50/or-50-10-2-UC-40.cnf,4.42,52.29,783.25,1565.4099999999999
BayesianNetwork/DQMR/qmr-50/or-50-10-3.cnf,6.27,61.24,900.8499999999999,1800.36
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-10.cnf,5.06,60.04,899.73,1799.26
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-20.cnf,5.05,60.05,899.75,1799.38
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-30.cnf,5.010000000000001,60.010000000000005,899.53,1798.99
BayesianNetwork/DQMR/qmr-50/or-50-10-3-UC-40.cnf,5.03,60.01,899.28,1798.3899999999999
BayesianNetwork/DQMR/qmr-50/or-50-10-4.cnf,7.24,62.410000000000004,901.99,1801.5200000000002
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-10.cnf,5.07,60.07,899.5899999999999,1798.9
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-20.cnf,5.05,60.03,899.67,1799.18
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-30.cnf,5.03,60.010000000000005,899.56,1798.7900000000002
BayesianNetwork/DQMR/qmr-50/or-50-10-4-UC-40.cnf,5.029999999999999,60.01,899.59,1798.91
BayesianNetwork/DQMR/qmr-50/or-50-10-5.cnf,6.29,61.52,901.0,1800.7900000000002
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-10.cnf,5.13,60.13,899.5899999999999,1799.27
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-20.cnf,5.08,60.06,899.69,1799.1999999999998
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-30.cnf,5.04,60.02,899.6,1799.1999999999998
BayesianNetwork/DQMR/qmr-50/or-50-10-5-UC-40.cnf,5.04,60.010000000000005,899.53,1798.9
BayesianNetwork/DQMR/qmr-50/or-50-10-6.cnf,6.819999999999999,61.73,901.38,1801.02
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-10.cnf,5.069999999999999,60.06,899.67,1799.15
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-20.cnf,5.04,60.02,899.67,1799.03
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-30.cnf,5.04,60.019999999999996,899.6700000000001,1799.18
BayesianNetwork/DQMR/qmr-50/or-50-10-6-UC-40.cnf,4.82,57.230000000000004,857.4799999999999,1715.07
BayesianNetwork/DQMR/qmr-50/or-50-10-7.cnf,7.69,62.519999999999996,902.18,1801.66
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-10.cnf,5.74,60.93,900.51,1800.23
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-20.cnf,5.04,60.03,899.64,1799.28
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-30.cnf,5.04,60.01,899.48,1798.6499999999999
BayesianNetwork/DQMR/qmr-50/or-50-10-7-UC-40.cnf,4.57,54.300000000000004,813.6800000000001,1627.44
BayesianNetwork/DQMR/qmr-50/or-50-10-8.cnf,7.23,62.36,902.17,1801.6
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-10.cnf,5.04,60.03,899.6,1799.01
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-20.cnf,4.84,57.71,864.7900000000001,1729.41
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-30.cnf,4.65,55.209999999999994,827.27,1653.45
BayesianNetwork/DQMR/qmr-50/or-50-10-8-UC-40.cnf,4.640000000000001,55.01,824.13,1647.94
BayesianNetwork/DQMR/qmr-50/or-50-10-9.cnf,8.92,64.02,903.63,1803.18
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-10.cnf,5.13,60.12,899.74,1799.25
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-20.cnf,5.03,60.03,899.6800000000001,1799.41
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-30.cnf,5.04,60.01,899.53,1798.8899999999999
BayesianNetwork/DQMR/qmr-50/or-50-10-9-UC-40.cnf,5.02,60.019999999999996,899.4300000000001,1798.8999999999999
BayesianNetwork/DQMR/qmr-50/or-50-20-10.cnf,7.75,62.760000000000005,902.3399999999999,1802.17
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-10.cnf,5.09,60.120000000000005,899.7,1799.3700000000001
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-20.cnf,5.08,60.07,899.66,1799.18
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-30.cnf,5.03,60.019999999999996,899.56,1799.29
BayesianNetwork/DQMR/qmr-50/or-50-20-10-UC-40.cnf,5.04,60.010000000000005,899.5500000000001,1798.95
BayesianNetwork/DQMR/qmr-50/or-50-20-1.cnf,7.260000000000001,62.04,901.77,1801.15
BayesianNetwork/DQMR/qmr-50/or-50-20-1-UC-10.cnf,5.569999999999999,60.690000000000005,900.31,1799.7800000000002
BayesianNetwork/DQMR/qmr-50/or-50-20-1-UC-20.cnf,5.06,60.050000000000004,899.76,1799.08
BayesianNetwork/DQMR/qmr-50/or-50-20-1-UC-30.cnf,5.05,60.019999999999996,899.5500000000001,1799.11
BayesianNetwork/DQMR/qmr-50/or-50-20-1-UC-40.cnf,5.04,60.02,899.5699999999999,1798.5300000000002
BayesianNetwork/DQMR/qmr-50/or-50-20-2.cnf,6.3500000000000005,61.31,901.0,1800.59
BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-10.cnf,6.14,61.26,900.92,1800.5700000000002
BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-20.cnf,5.140000000000001,60.129999999999995,899.72,1799.42
BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-30.cnf,5.04,60.02,899.57,1799.24
BayesianNetwork/DQMR/qmr-50/or-50-20-2-UC-40.cnf,5.04,60.010000000000005,899.6,1799.1200000000001
BayesianNetwork/DQMR/qmr-50/or-50-20-3.cnf,6.1499999999999995,61.27,900.98,1800.54
BayesianNetwork/DQMR/qmr-50/or-50-20-3-UC-10.cnf,5.77,60.79,900.49,1800.08
BayesianNetwork/DQMR/qmr-50/or-50-20-3-UC-20.cnf,5.04,60.04,899.58,1799.08
BayesianNetwork/DQMR/qmr-50/or-50-20-3-UC-30.cnf,5.06,60.03,899.4799999999999,1798.94
BayesianNetwork/DQMR/qmr-50/or-50-20-3-UC-40.cnf,5.05,60.01,899.41,1798.8
BayesianNetwork/DQMR/qmr-50/or-50-20-4.cnf,5.64,60.62,900.17,1799.8500000000001
BayesianNetwork/DQMR/qmr-50/or-50-20-4-UC-10.cnf,5.0600000000000005,60.05,899.63,1799.29
BayesianNetwork/DQMR/qmr-50/or-50-20-4-UC-20.cnf,5.05,60.04,899.98,1799.09
BayesianNetwork/DQMR/qmr-50/or-50-20-4-UC-30.cnf,5.04,60.02,899.61,1799.18
BayesianNetwork/DQMR/qmr-50/or-50-20-4-UC-40.cnf,5.029999999999999,60.03,899.59,1799.26
BayesianNetwork/DQMR/qmr-50/or-50-20-5.cnf,7.550000000000001,62.82,902.6,1802.0700000000002
BayesianNetwork/DQMR/qmr-50/or-50-20-5-UC-10.cnf,5.17,60.16,899.74,1799.3300000000002
BayesianNetwork/DQMR/qmr-50/or-50-20-5-UC-20.cnf,5.109999999999999,60.08,899.66,1799.45
BayesianNetwork/DQMR/qmr-50/or-50-20-5-UC-30.cnf,4.880000000000001,58.120000000000005,871.0500000000001,1741.98
BayesianNetwork/DQMR/qmr-50/or-50-20-5-UC-40.cnf,4.84,57.879999999999995,867.52,1734.98
BayesianNetwork/DQMR/qmr-50/or-50-20-6.cnf,5.9799999999999995,61.190000000000005,900.87,1800.57
BayesianNetwork/DQMR/qmr-50/or-50-20-6-UC-10.cnf,5.17,60.15,899.69,1799.46
BayesianNetwork/DQMR/qmr-50/or-50-20-6-UC-20.cnf,5.050000000000001,60.03,899.58,1799.21
BayesianNetwork/DQMR/qmr-50/or-50-20-6-UC-30.cnf,5.04,60.01,899.6700000000001,1798.8700000000001
BayesianNetwork/DQMR/qmr-50/or-50-20-6-UC-40.cnf,5.05,60.019999999999996,899.4599999999999,1798.5
BayesianNetwork/DQMR/qmr-50/or-50-20-7.cnf,7.3100000000000005,62.339999999999996,902.05,1801.61
BayesianNetwork/DQMR/qmr-50/or-50-20-7-UC-10.cnf,5.11,60.14,899.76,1799.29
BayesianNetwork/DQMR/qmr-50/or-50-20-7-UC-20.cnf,5.04,60.019999999999996,899.6,1799.2199999999998
BayesianNetwork/DQMR/qmr-50/or-50-20-7-UC-30.cnf,5.04,60.010000000000005,899.5400000000001,1799.0800000000002
BayesianNetwork/DQMR/qmr-50/or-50-20-7-UC-40.cnf,5.039999999999999,60.010000000000005,899.53,1798.9
BayesianNetwork/DQMR/qmr-50/or-50-20-8.cnf,6.94,61.81,901.49,1801.11
BayesianNetwork/DQMR/qmr-50/or-50-20-8-UC-10.cnf,5.06,60.03,899.64,1799.26
BayesianNetwork/DQMR/qmr-50/or-50-20-8-UC-20.cnf,5.04,60.02,899.6,1798.97
BayesianNetwork/DQMR/qmr-50/or-50-20-8-UC-30.cnf,5.02,60.01,899.56,1798.98
BayesianNetwork/DQMR/qmr-50/or-50-20-8-UC-40.cnf,5.03,60.02,899.57,1798.9299999999998
BayesianNetwork/DQMR/qmr-50/or-50-20-9.cnf,7.630000000000001,62.34,901.93,1801.69
BayesianNetwork/DQMR/qmr-50/or-50-20-9-UC-10.cnf,5.5200000000000005,60.489999999999995,900.09,1800.4
BayesianNetwork/DQMR/qmr-50/or-50-20-9-UC-20.cnf,5.04,60.03,899.61,1799.23
BayesianNetwork/DQMR/qmr-50/or-50-20-9-UC-30.cnf,5.04,60.010000000000005,899.4100000000001,1799.05
BayesianNetwork/DQMR/qmr-50/or-50-20-9-UC-40.cnf,5.04,60.0,899.5799999999999,1798.63
BayesianNetwork/DQMR/qmr-50/or-50-5-10.cnf,6.33,61.46,901.0999999999999,1800.74
BayesianNetwork/DQMR/qmr-50/or-50-5-10-UC-10.cnf,5.05,60.03,899.6,1799.0
BayesianNetwork/DQMR/qmr-50/or-50-5-10-UC-20.cnf,4.71,56.14,841.5799999999999,1683.03
BayesianNetwork/DQMR/qmr-50/or-50-5-10-UC-30.cnf,4.46,52.75,789.85,1580.08
BayesianNetwork/DQMR/qmr-50/or-50-5-10-UC-40.cnf,4.3100000000000005,50.81,760.34,1521.24
BayesianNetwork/DQMR/qmr-50/or-50-5-1.cnf,6.05,61.06,900.62,1800.04
BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-10.cnf,5.08,60.05,899.6600000000001,1799.25
BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-20.cnf,4.87,58.23,872.76,1745.05
BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-30.cnf,4.29,50.559999999999995,757.3199999999999,1514.3200000000002
BayesianNetwork/DQMR/qmr-50/or-50-5-1-UC-40.cnf,4.21,50.019999999999996,749.3,1498.24
BayesianNetwork/DQMR/qmr-50/or-50-5-2.cnf,10.39,65.27,904.91,1804.6399999999999
BayesianNetwork/DQMR/qmr-50/or-50-5-2-UC-10.cnf,5.5,60.61,900.21,1799.73
BayesianNetwork/DQMR/qmr-50/or-50-5-2-UC-20.cnf,5.05,60.03,899.55,1798.95
BayesianNetwork/DQMR/qmr-50/or-50-5-2-UC-30.cnf,5.0600000000000005,60.03,899.4300000000001,1798.7299999999998
BayesianNetwork/DQMR/qmr-50/or-50-5-2-UC-40.cnf,4.72,56.480000000000004,846.33,1692.59
BayesianNetwork/DQMR/qmr-50/or-50-5-3.cnf,6.39,61.33,900.75,1800.54
BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-10.cnf,5.04,60.010000000000005,899.52,1799.04
BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-20.cnf,4.83,57.559999999999995,862.57,1724.81
BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-30.cnf,5.029999999999999,60.02,899.1899999999999,1797.85
BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-40.cnf,5.03,60.04,899.18,1798.3700000000001
BayesianNetwork/DQMR/qmr-50/or-50-5-4.cnf,6.66,61.71,901.34,1800.9099999999999
BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-10.cnf,5.32,60.38999999999999,900.02,1799.5
BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-20.cnf,5.1,60.09,899.78,1799.24
BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf,5.04,60.02,899.6,1799.04
BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-40.cnf,4.84,57.62,863.5600000000001,1727.1100000000001
BayesianNetwork/DQMR/qmr-50/or-50-5-5.cnf,7.010000000000001,61.95,901.53,1801.03
BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-10.cnf,5.430000000000001,60.49,900.13,1799.68
BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-20.cnf,5.05,60.04,899.62,1798.95
BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-30.cnf,4.87,57.6,862.77,1725.1399999999999
BayesianNetwork/DQMR/qmr-50/or-50-5-5-UC-40.cnf,4.64,54.58,817.55,1634.47
BayesianNetwork/DQMR/qmr-50/or-50-5-6.cnf,6.93,62.08,901.7,1801.17
BayesianNetwork/DQMR/qmr-50/or-50-5-6-UC-10.cnf,4.890000000000001,58.28,873.5400000000001,1746.97
BayesianNetwork/DQMR/qmr-50/or-50-5-6-UC-20.cnf,4.82,57.84,866.79,1733.69
BayesianNetwork/DQMR/qmr-50/or-50-5-6-UC-30.cnf,4.220000000000001,50.019999999999996,749.4,1497.6100000000001
BayesianNetwork/DQMR/qmr-50/or-50-5-6-UC-40.cnf,3.5999999999999996,42.86,642.24,1283.69
BayesianNetwork/DQMR/qmr-50/or-50-5-7.cnf,7.77,62.910000000000004,902.43,1801.97
BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-10.cnf,5.32,60.37,899.99,1799.65
BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-20.cnf,5.039999999999999,60.010000000000005,899.4200000000001,1799.08
BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-30.cnf,5.050000000000001,60.019999999999996,899.29,1798.66
BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-40.cnf,5.08,60.03,899.5,1798.6
BayesianNetwork/DQMR/qmr-50/or-50-5-8.cnf,10.11,65.17,904.77,1804.38
BayesianNetwork/DQMR/qmr-50/or-50-5-8-UC-10.cnf,5.11,60.11,899.71,1799.29
BayesianNetwork/DQMR/qmr-50/or-50-5-8-UC-20.cnf,4.9,58.29,873.58,1746.8999999999999
BayesianNetwork/DQMR/qmr-50/or-50-5-8-UC-30.cnf,4.59,54.68,819.51,1638.97
BayesianNetwork/DQMR/qmr-50/or-50-5-8-UC-40.cnf,4.38,51.75,775.1700000000001,1548.78
BayesianNetwork/DQMR/qmr-50/or-50-5-9.cnf,7.13,62.3,902.11,1801.46
BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-10.cnf,5.09,60.089999999999996,899.7399999999999,1799.1599999999999
BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-20.cnf,5.050000000000001,60.03,899.6500000000001,1799.8400000000001
BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-30.cnf,4.890000000000001,57.75,864.76,1729.3700000000001
BayesianNetwork/DQMR/qmr-50/or-50-5-9-UC-40.cnf,4.8100000000000005,56.790000000000006,850.31,1699.96
BayesianNetwork/DQMR/qmr-60/or-60-10-10.cnf,14.23,69.66,909.4300000000001,1808.7299999999998
BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-10.cnf,6.069999999999999,61.260000000000005,900.94,1800.47
BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-20.cnf,5.03,60.03,899.56,1799.3700000000001
BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-30.cnf,5.04,60.02,899.53,1798.71
BayesianNetwork/DQMR/qmr-60/or-60-10-10-UC-40.cnf,5.04,60.01,899.49,1798.16
BayesianNetwork/DQMR/qmr-60/or-60-10-1.cnf,71.62,126.94,966.3399999999999,1865.8899999999999
BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-10.cnf,5.76,60.88,900.53,1799.96
BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-20.cnf,5.16,60.13999999999999,899.78,1799.29
BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-30.cnf,4.8999999999999995,58.33,874.3000000000001,1748.5600000000002
BayesianNetwork/DQMR/qmr-60/or-60-10-1-UC-40.cnf,4.88,58.07,870.12,1740.13
BayesianNetwork/DQMR/qmr-60/or-60-10-2.cnf,18.25,73.47,912.8100000000001,1812.46
BayesianNetwork/DQMR/qmr-60/or-60-10-2-UC-10.cnf,5.38,60.449999999999996,900.03,1799.83
BayesianNetwork/DQMR/qmr-60/or-60-10-2-UC-20.cnf,5.0600000000000005,60.059999999999995,899.71,1799.25
BayesianNetwork/DQMR/qmr-60/or-60-10-2-UC-30.cnf,5.03,60.0,899.3599999999999,1798.47
BayesianNetwork/DQMR/qmr-60/or-60-10-2-UC-40.cnf,5.03,60.019999999999996,899.29,1798.6
BayesianNetwork/DQMR/qmr-60/or-60-10-3.cnf,38.02,92.99,932.87,1832.62
BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-10.cnf,7.88,63.26,902.69,1802.11
BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-20.cnf,5.18,60.15,899.74,1799.31
BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-30.cnf,5.05,60.03,899.6,1799.12
BayesianNetwork/DQMR/qmr-60/or-60-10-3-UC-40.cnf,5.04,60.03,899.57,1798.96
BayesianNetwork/DQMR/qmr-60/or-60-10-4.cnf,27.59,83.2,922.6800000000001,1822.3899999999999
BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-10.cnf,5.18,60.2,899.8199999999999,1799.56
BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-20.cnf,5.04,60.0,899.61,1799.19
BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-30.cnf,4.88,57.93,867.8299999999999,1734.8500000000001
BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-40.cnf,5.04,60.03,899.4,1798.31
BayesianNetwork/DQMR/qmr-60/or-60-10-5.cnf,13.700000000000001,69.04,908.7,1808.12
BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-10.cnf,5.1,60.099999999999994,899.6800000000001,1799.1799999999998
BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-20.cnf,5.04,60.03,899.56,1798.9199999999998
BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-30.cnf,4.9,58.15,871.5200000000001,1742.82
BayesianNetwork/DQMR/qmr-60/or-60-10-5-UC-40.cnf,4.83,57.410000000000004,860.27,1720.21
BayesianNetwork/DQMR/qmr-60/or-60-10-6.cnf,16.88,72.2,911.65,1811.59
BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-10.cnf,6.619999999999999,61.809999999999995,901.48,1801.12
BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-20.cnf,5.04,60.02,899.59,1799.03
BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-30.cnf,5.03,60.029999999999994,899.69,1799.22
BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-40.cnf,4.840000000000001,57.61,863.46,1726.71
BayesianNetwork/DQMR/qmr-60/or-60-10-7.cnf,30.68,85.35,924.66,1824.6999999999998
BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-10.cnf,5.18,60.160000000000004,899.74,1799.3000000000002
BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-20.cnf,4.9,58.37,874.6899999999999,1748.8899999999999
BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-30.cnf,4.859999999999999,57.9,868.04,1735.82
BayesianNetwork/DQMR/qmr-60/or-60-10-7-UC-40.cnf,4.8100000000000005,57.209999999999994,857.08,1714.13
BayesianNetwork/DQMR/qmr-60/or-60-10-8.cnf,29.22,84.21000000000001,923.93,1824.22
BayesianNetwork/DQMR/qmr-60/or-60-10-8-UC-10.cnf,5.05,60.03,899.5500000000001,1799.1999999999998
BayesianNetwork/DQMR/qmr-60/or-60-10-8-UC-20.cnf,5.050000000000001,60.03,899.59,1798.71
BayesianNetwork/DQMR/qmr-60/or-60-10-8-UC-30.cnf,4.88,58.199999999999996,872.38,1744.7199999999998
BayesianNetwork/DQMR/qmr-60/or-60-10-8-UC-40.cnf,4.36,51.730000000000004,775.1800000000001,1549.8999999999999
BayesianNetwork/DQMR/qmr-60/or-60-10-9.cnf,27.14,79.94,919.93,1819.21
BayesianNetwork/DQMR/qmr-60/or-60-10-9-UC-10.cnf,5.07,60.06,899.63,1799.4299999999998
BayesianNetwork/DQMR/qmr-60/or-60-10-9-UC-20.cnf,5.05,60.03,899.62,1799.18
BayesianNetwork/DQMR/qmr-60/or-60-10-9-UC-30.cnf,4.63,54.699999999999996,819.3399999999999,1638.53
BayesianNetwork/DQMR/qmr-60/or-60-10-9-UC-40.cnf,4.84,57.11,855.47,1710.8
BayesianNetwork/DQMR/qmr-60/or-60-20-10.cnf,14.56,70.15,909.1800000000001,1808.6899999999998
BayesianNetwork/DQMR/qmr-60/or-60-20-10-UC-10.cnf,6.109999999999999,61.29,900.7800000000001,1800.47
BayesianNetwork/DQMR/qmr-60/or-60-20-10-UC-20.cnf,5.2700000000000005,60.220000000000006,899.8000000000001,1799.37
BayesianNetwork/DQMR/qmr-60/or-60-20-10-UC-30.cnf,5.0600000000000005,60.03,899.66,1799.09
BayesianNetwork/DQMR/qmr-60/or-60-20-10-UC-40.cnf,5.05,60.02,899.57,1798.9399999999998
BayesianNetwork/DQMR/qmr-60/or-60-20-1.cnf,11.43,66.48,905.98,1805.3400000000001
BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-10.cnf,7.1899999999999995,62.29,901.96,1801.44
BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-20.cnf,4.93,58.62,878.47,1756.66
BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-30.cnf,4.74,56.49,846.62,1693.25
BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-40.cnf,4.88,58.05,870.12,1739.9599999999998
BayesianNetwork/DQMR/qmr-60/or-60-20-2.cnf,21.78,76.76,917.0300000000001,1816.32
BayesianNetwork/DQMR/qmr-60/or-60-20-2-UC-10.cnf,7.29,62.39,902.1,1801.52
BayesianNetwork/DQMR/qmr-60/or-60-20-2-UC-20.cnf,5.069999999999999,60.050000000000004,899.71,1799.31
BayesianNetwork/DQMR/qmr-60/or-60-20-2-UC-30.cnf,4.84,57.620000000000005,863.56,1726.72
BayesianNetwork/DQMR/qmr-60/or-60-20-2-UC-40.cnf,4.81,57.29,858.5799999999999,1716.34
BayesianNetwork/DQMR/qmr-60/or-60-20-3.cnf,11.27,66.39,905.9300000000001,1805.55
BayesianNetwork/DQMR/qmr-60/or-60-20-3-UC-10.cnf,5.08,60.06,899.6999999999999,1799.23
BayesianNetwork/DQMR/qmr-60/or-60-20-3-UC-20.cnf,5.050000000000001,60.04,899.6500000000001,1799.06
BayesianNetwork/DQMR/qmr-60/or-60-20-3-UC-30.cnf,5.05,60.019999999999996,899.6999999999999,1799.07
BayesianNetwork/DQMR/qmr-60/or-60-20-3-UC-40.cnf,4.859999999999999,57.82,866.89,1733.6299999999999
BayesianNetwork/DQMR/qmr-60/or-60-20-4.cnf,18.82,73.74,913.6800000000001,1812.82
BayesianNetwork/DQMR/qmr-60/or-60-20-4-UC-10.cnf,8.44,62.83,902.48,1802.0600000000002
BayesianNetwork/DQMR/qmr-60/or-60-20-4-UC-20.cnf,5.390000000000001,60.47,899.98,1799.57
BayesianNetwork/DQMR/qmr-60/or-60-20-4-UC-30.cnf,5.08,60.089999999999996,899.79,1799.33
BayesianNetwork/DQMR/qmr-60/or-60-20-4-UC-40.cnf,5.0600000000000005,60.04,899.63,1799.18
BayesianNetwork/DQMR/qmr-60/or-60-20-5.cnf,17.88,73.45,912.2199999999999,1811.82
BayesianNetwork/DQMR/qmr-60/or-60-20-5-UC-10.cnf,8.71,63.949999999999996,903.5,1803.23
BayesianNetwork/DQMR/qmr-60/or-60-20-5-UC-20.cnf,9.51,64.42999999999999,904.11,1803.56
BayesianNetwork/DQMR/qmr-60/or-60-20-5-UC-30.cnf,5.3100000000000005,60.29,899.89,1799.46
BayesianNetwork/DQMR/qmr-60/or-60-20-5-UC-40.cnf,5.07,60.050000000000004,899.57,1799.05
BayesianNetwork/DQMR/qmr-60/or-60-20-6.cnf,21.75,76.18,916.16,1815.5
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-10.cnf,8.559999999999999,63.68,903.46,1802.86
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-20.cnf,5.38,60.45,900.07,1799.57
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-30.cnf,5.12,60.11000000000001,899.6800000000001,1799.21
BayesianNetwork/DQMR/qmr-60/or-60-20-6-UC-40.cnf,5.050000000000001,60.03,899.63,1798.98
BayesianNetwork/DQMR/qmr-60/or-60-20-7.cnf,29.07,84.05,924.14,1823.23
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-10.cnf,6.95,62.190000000000005,901.99,1801.3
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-20.cnf,5.78,60.94,900.51,1800.1
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-30.cnf,5.07,60.07,899.72,1799.1200000000001
BayesianNetwork/DQMR/qmr-60/or-60-20-7-UC-40.cnf,5.029999999999999,60.02,899.61,1798.9199999999998
BayesianNetwork/DQMR/qmr-60/or-60-20-8.cnf,12.309999999999999,67.19,906.94,1806.2299999999998
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-10.cnf,5.4399999999999995,60.43,900.02,1799.47
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-20.cnf,5.04,60.03,899.6999999999999,1798.9299999999998
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-30.cnf,5.04,60.01,899.5799999999999,1799.05
BayesianNetwork/DQMR/qmr-60/or-60-20-8-UC-40.cnf,5.0600000000000005,60.03,899.2,1798.4099999999999
BayesianNetwork/DQMR/qmr-60/or-60-20-9.cnf,31.61,86.67,926.1700000000001,1825.73
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-10.cnf,5.25,60.269999999999996,899.96,1799.4899999999998
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf,5.03,60.02,899.56,1799.0
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-30.cnf,4.859999999999999,57.72,864.83,1729.3600000000001
BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-40.cnf,4.640000000000001,55.22,827.44,1654.45
BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf,21.91,76.83,916.5,1816.0600000000002
BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-10.cnf,5.0600000000000005,60.04,899.61,1799.02
BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-20.cnf,5.05,60.03,899.65,1799.1299999999999
BayesianNetwork/DQMR/qmr-60/or-60-5-10-UC-30.cnf,5.1,60.04,899.4200000000001,1798.79
